,image,mask
880,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7315931.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7315931.png
881,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2347319.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2347319.png
882,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9440290.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9440290.png
883,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9884907.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9884907.png
884,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11009117.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11009117.png
885,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4465435.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4465435.png
886,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1701046.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1701046.png
887,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1559512.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1559512.png
888,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11333472.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11333472.png
889,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7022542.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7022542.png
890,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9841722.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9841722.png
891,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8465370.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8465370.png
892,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10444134.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10444134.png
893,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4818187.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4818187.png
894,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/556388.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/556388.png
895,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2476047.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2476047.png
896,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/953750.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/953750.png
897,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1885465.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1885465.png
898,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11261395.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11261395.png
899,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3478413.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3478413.png
900,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10629815.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10629815.png
901,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4132203.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4132203.png
902,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8662178.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8662178.png
903,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10785809.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10785809.png
904,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4445616.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4445616.png
905,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8582799.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8582799.png
906,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7165117.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7165117.png
907,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7320559.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7320559.png
908,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4531912.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4531912.png
909,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9611055.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9611055.png
910,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11061277.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11061277.png
911,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2493928.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2493928.png
912,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7028526.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7028526.png
913,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10131593.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10131593.png
914,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4427604.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4427604.png
915,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3314069.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3314069.png
916,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4745648.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4745648.png
917,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/768442.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/768442.png
918,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/438920.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/438920.png
919,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/737752.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/737752.png
920,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10132295.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10132295.png
921,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11112376.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11112376.png
922,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5437921.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5437921.png
923,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3252090.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3252090.png
924,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/973388.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/973388.png
925,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8487727.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8487727.png
926,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/201542.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/201542.png
927,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7388428.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7388428.png
928,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10447777.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10447777.png
929,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5009077.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5009077.png
930,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8534058.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8534058.png
931,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6528739.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6528739.png
932,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9516582.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9516582.png
933,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1320480.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1320480.png
934,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10430095.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10430095.png
935,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3458729.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3458729.png
936,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9212725.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9212725.png
937,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3088589.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3088589.png
938,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3122394.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3122394.png
939,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7807345.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7807345.png
940,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7213179.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7213179.png
941,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7030295.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7030295.png
942,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1225345.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1225345.png
943,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4787010.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4787010.png
944,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1409200.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1409200.png
945,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9554580.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9554580.png
946,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/322031.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/322031.png
947,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11140181.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11140181.png
948,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/709655.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/709655.png
949,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2979961.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2979961.png
950,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5607357.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5607357.png
951,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/487163.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/487163.png
952,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10491136.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10491136.png
953,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4012077.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4012077.png
954,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10178382.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10178382.png
955,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/393856.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/393856.png
956,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4773635.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4773635.png
957,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11119555.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11119555.png
958,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11311265.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11311265.png
959,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8064963.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8064963.png
960,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6493289.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6493289.png
961,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7308454.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7308454.png
962,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4541921.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4541921.png
963,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6665707.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6665707.png
964,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4467262.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4467262.png
965,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1055163.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1055163.png
966,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6477573.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6477573.png
967,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7859518.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7859518.png
968,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/246384.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/246384.png
969,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8069010.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8069010.png
970,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/268747.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/268747.png
971,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1193176.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1193176.png
972,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6436116.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6436116.png
973,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6232486.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6232486.png
974,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1135927.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1135927.png
975,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/197216.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/197216.png
976,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5310760.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5310760.png
977,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1141180.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1141180.png
